!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R00629,,,6.0,0.1,298.15,uncertainty is too high
R00630,,,6.0,0.1,298.15,uncertainty is too high
R00631,,,6.0,0.1,298.15,uncertainty is too high
R00634,,,6.0,0.1,298.15,uncertainty is too high
R00635,,,6.0,0.1,298.15,uncertainty is too high
R00636,,,6.0,0.1,298.15,uncertainty is too high
R00637,,,6.0,0.1,298.15,uncertainty is too high
R00638,,,6.0,0.1,298.15,uncertainty is too high
R00639,,,6.0,0.1,298.15,uncertainty is too high
R00640,,,6.0,0.1,298.15,uncertainty is too high
R00643,,,6.0,0.1,298.15,uncertainty is too high
R00644,,,6.0,0.1,298.15,uncertainty is too high
R00645,,,6.0,0.1,298.15,uncertainty is too high
R00646,,,6.0,0.1,298.15,uncertainty is too high
R00647,,,6.0,0.1,298.15,uncertainty is too high
R00648,-105.5,9.1,6.0,0.1,298.15,
R00649,,,6.0,0.1,298.15,uncertainty is too high
R00650,,,6.0,0.1,298.15,uncertainty is too high
R00651,-51.4,14.3,6.0,0.1,298.15,
R00652,-18.1,4.8,6.0,0.1,298.15,
R00653,-24.8,18.6,6.0,0.1,298.15,
R00654,-9.9,8.9,6.0,0.1,298.15,
R00655,-2.6,2.4,6.0,0.1,298.15,
R00656,-29.5,6.6,6.0,0.1,298.15,
R00657,,,6.0,0.1,298.15,uncertainty is too high
R00658,-4.1,0.6,6.0,0.1,298.15,
R00659,33.9,2.7,6.0,0.1,298.15,
R00660,-14.1,7.3,6.0,0.1,298.15,
R00661,10.1,5.8,6.0,0.1,298.15,
R00662,-24.0,7.6,6.0,0.1,298.15,
R00664,-63.0,51.5,6.0,0.1,298.15,
R00665,-35.3,9.8,6.0,0.1,298.15,
R00666,63.0,13.5,6.0,0.1,298.15,
R00667,-19.8,8.7,6.0,0.1,298.15,
R00668,-9.3,11.4,6.0,0.1,298.15,
R00669,2.7,6.7,6.0,0.1,298.15,
R00670,-49.0,10.6,6.0,0.1,298.15,
R00671,-22.4,8.2,6.0,0.1,298.15,
R00672,-21.7,9.5,6.0,0.1,298.15,
R00673,21.1,1.3,6.0,0.1,298.15,
R00674,-49.8,2.2,6.0,0.1,298.15,
R00675,6.8,10.0,6.0,0.1,298.15,
R00676,7.9,10.0,6.0,0.1,298.15,
R00677,-132.3,12.9,6.0,0.1,298.15,
R00678,-339.0,12.7,6.0,0.1,298.15,
R00679,-478.8,13.1,6.0,0.1,298.15,
R00681,-397.3,12.7,6.0,0.1,298.15,
R00682,1.1,10.7,6.0,0.1,298.15,
R00683,,,6.0,0.1,298.15,uncertainty is too high
R00684,-36.9,10.0,6.0,0.1,298.15,
R00685,-39.0,11.3,6.0,0.1,298.15,
R00686,-36.1,7.9,6.0,0.1,298.15,
R00687,,,6.0,0.1,298.15,uncertainty is too high
R00688,43.2,4.1,6.0,0.1,298.15,
R00689,-95.9,9.3,6.0,0.1,298.15,
R00690,-474.9,11.8,6.0,0.1,298.15,
R00691,-81.5,21.5,6.0,0.1,298.15,
R00692,-0.3,4.2,6.0,0.1,298.15,
R00693,-25.9,8.5,6.0,0.1,298.15,
R00694,-0.5,4.1,6.0,0.1,298.15,
R00695,3.5,4.2,6.0,0.1,298.15,
R00697,-3.4,1.1,6.0,0.1,298.15,
R00698,-305.9,11.7,6.0,0.1,298.15,
R00699,-35.1,9.9,6.0,0.1,298.15,
R00700,-28.8,5.9,6.0,0.1,298.15,
R00702,-143.3,44.5,6.0,0.1,298.15,
R00703,33.3,0.9,6.0,0.1,298.15,
R00704,30.2,4.1,6.0,0.1,298.15,
R00705,-24.4,10.4,6.0,0.1,298.15,
R00706,-23.4,10.4,6.0,0.1,298.15,
R00707,-47.2,10.6,6.0,0.1,298.15,
R00708,-46.1,10.6,6.0,0.1,298.15,
R00709,5.6,6.3,6.0,0.1,298.15,
R00710,-35.5,2.6,6.0,0.1,298.15,
R00711,-34.5,2.6,6.0,0.1,298.15,
R00713,-21.8,4.7,6.0,0.1,298.15,
R00714,-20.8,4.7,6.0,0.1,298.15,
R00715,43.9,5.8,6.0,0.1,298.15,
R00716,44.9,5.8,6.0,0.1,298.15,
R00717,50.4,1.7,6.0,0.1,298.15,
R00719,-27.9,2.9,6.0,0.1,298.15,
R00720,-1.5,5.8,6.0,0.1,298.15,
R00722,3.7,2.9,6.0,0.1,298.15,
R00723,-68.0,17.7,6.0,0.1,298.15,
R00724,28.6,2.9,6.0,0.1,298.15,
R00725,-17.0,3.0,6.0,0.1,298.15,
R00726,5.5,6.7,6.0,0.1,298.15,
R00727,-8.5,3.9,6.0,0.1,298.15,
R00728,-26.7,8.6,6.0,0.1,298.15,
R00729,-95.4,9.3,6.0,0.1,298.15,
R00730,,,6.0,0.1,298.15,uncertainty is too high
R00731,-438.5,11.8,6.0,0.1,298.15,
R00732,-17.5,21.5,6.0,0.1,298.15,
R00733,-16.5,21.5,6.0,0.1,298.15,
R00734,0.0,4.1,6.0,0.1,298.15,
R00735,-70.5,13.3,6.0,0.1,298.15,
R00736,-75.7,10.0,6.0,0.1,298.15,
R00737,-38.3,8.6,6.0,0.1,298.15,
R00739,-48.9,7.9,6.0,0.1,298.15,
R00740,0.3,8.9,6.0,0.1,298.15,
R00742,-0.2,3.0,6.0,0.1,298.15,
R00743,-7.8,4.6,6.0,0.1,298.15,
R00744,29.1,2.2,6.0,0.1,298.15,
R00746,28.5,0.9,6.0,0.1,298.15,
R00747,-72.4,14.3,6.0,0.1,298.15,
R00748,-40.1,5.0,6.0,0.1,298.15,
R00749,-36.0,6.8,6.0,0.1,298.15,
R00750,-10.2,3.5,6.0,0.1,298.15,
R00751,9.9,4.4,6.0,0.1,298.15,
R00753,23.2,3.7,6.0,0.1,298.15,
R00754,27.4,0.6,6.0,0.1,298.15,
R00755,,,6.0,0.1,298.15,uncertainty is too high
R00756,-9.8,1.3,6.0,0.1,298.15,
R00758,17.6,2.4,6.0,0.1,298.15,
R00760,-10.7,1.2,6.0,0.1,298.15,
R00761,-48.7,4.0,6.0,0.1,298.15,
R00762,-14.5,1.4,6.0,0.1,298.15,
R00763,-35.2,5.9,6.0,0.1,298.15,
R00764,-0.5,1.4,6.0,0.1,298.15,
R00765,2.4,4.1,6.0,0.1,298.15,
R00766,5.9,6.1,6.0,0.1,298.15,
R00767,-9.4,4.7,6.0,0.1,298.15,
R00768,-13.8,4.4,6.0,0.1,298.15,
R00769,-8.1,2.8,6.0,0.1,298.15,
R00770,-13.5,3.1,6.0,0.1,298.15,
R00771,2.5,0.8,6.0,0.1,298.15,
R00772,-0.7,2.3,6.0,0.1,298.15,
R00774,30.7,11.0,6.0,0.1,298.15,
R00775,-28.3,13.8,6.0,0.1,298.15,
R00776,6.4,3.4,6.0,0.1,298.15,
R00777,-62.8,11.5,6.0,0.1,298.15,
R00778,,,6.0,0.1,298.15,uncertainty is too high
R00781,-338.8,10.2,6.0,0.1,298.15,
R00782,3.0,8.5,6.0,0.1,298.15,
R00783,,,6.0,0.1,298.15,uncertainty is too high
R00784,,,6.0,0.1,298.15,uncertainty is too high
R00785,,,6.0,0.1,298.15,uncertainty is too high
R00787,,,6.0,0.1,298.15,uncertainty is too high
R00789,,,6.0,0.1,298.15,uncertainty is too high
R00790,511.5,35.6,6.0,0.1,298.15,
R00791,188.1,14.3,6.0,0.1,298.15,
R00792,,,6.0,0.1,298.15,uncertainty is too high
R00793,,,6.0,0.1,298.15,uncertainty is too high
R00794,157.1,8.3,6.0,0.1,298.15,
R00796,158.2,8.3,6.0,0.1,298.15,
R00798,,,6.0,0.1,298.15,uncertainty is too high
R00799,,,6.0,0.1,298.15,uncertainty is too high
R00800,-157.2,17.4,6.0,0.1,298.15,
R00801,-24.8,2.5,6.0,0.1,298.15,
R00802,-24.8,2.5,6.0,0.1,298.15,
R00803,-6.4,2.0,6.0,0.1,298.15,
R00804,,,6.0,0.1,298.15,uncertainty is too high
R00805,-17.0,5.9,6.0,0.1,298.15,
R00806,2.4,2.0,6.0,0.1,298.15,
R00807,-15.4,8.9,6.0,0.1,298.15,
R00808,,,6.0,0.1,298.15,uncertainty is too high
R00809,-18.5,9.1,6.0,0.1,298.15,
R00810,-17.6,5.3,6.0,0.1,298.15,
R00811,,,6.0,0.1,298.15,uncertainty is too high
R00812,-72.7,23.0,6.0,0.1,298.15,
R00813,-88.8,24.0,6.0,0.1,298.15,
R00814,-71.7,23.0,6.0,0.1,298.15,
R00815,-449.2,15.3,6.0,0.1,298.15,
R00816,-250.4,11.5,6.0,0.1,298.15,
R00817,-298.1,11.7,6.0,0.1,298.15,
R00818,-464.9,15.6,6.0,0.1,298.15,
R00821,-16.8,17.5,6.0,0.1,298.15,
R00822,-16.7,17.5,6.0,0.1,298.15,
R00823,-492.2,15.6,6.0,0.1,298.15,
R00825,-493.2,15.6,6.0,0.1,298.15,
R00827,,,6.0,0.1,298.15,uncertainty is too high
R00828,,,6.0,0.1,298.15,uncertainty is too high
R00829,,,6.0,0.1,298.15,uncertainty is too high
R00830,10.5,8.2,6.0,0.1,298.15,
R00832,-10.9,11.2,6.0,0.1,298.15,
R00833,-7.6,4.1,6.0,0.1,298.15,
R00834,20.6,3.4,6.0,0.1,298.15,
R00835,3.3,2.6,6.0,0.1,298.15,
R00836,-12.7,3.7,6.0,0.1,298.15,
R00837,-9.7,3.8,6.0,0.1,298.15,
R00838,-19.1,4.8,6.0,0.1,298.15,
R00839,-19.1,4.8,6.0,0.1,298.15,
R00841,-12.0,4.1,6.0,0.1,298.15,
R00842,32.9,1.5,6.0,0.1,298.15,
R00844,33.9,1.6,6.0,0.1,298.15,
R00845,38.9,1.9,6.0,0.1,298.15,
R00846,-106.3,8.4,6.0,0.1,298.15,
R00847,-12.2,4.1,6.0,0.1,298.15,
R00848,4.4,6.1,6.0,0.1,298.15,
R00849,,,6.0,0.1,298.15,uncertainty is too high
R00850,-1.1,4.1,6.0,0.1,298.15,
R00851,,,6.0,0.1,298.15,uncertainty is too high
R00853,-6.3,5.3,6.0,0.1,298.15,
R00854,-11.9,5.3,6.0,0.1,298.15,
R00855,-27.7,17.0,6.0,0.1,298.15,
R00856,0.7,3.3,6.0,0.1,298.15,
R00857,,,6.0,0.1,298.15,uncertainty is too high
R00858,148.5,9.4,6.0,0.1,298.15,
R00859,238.4,36.1,6.0,0.1,298.15,
R00860,,,6.0,0.1,298.15,uncertainty is too high
R00861,,,6.0,0.1,298.15,uncertainty is too high
R00863,,,6.0,0.1,298.15,uncertainty is too high
R00864,,,6.0,0.1,298.15,uncertainty is too high
R00865,,,6.0,0.1,298.15,uncertainty is too high
R00866,-11.4,2.6,6.0,0.1,298.15,
R00867,-10.7,1.2,6.0,0.1,298.15,
R00868,16.2,2.4,6.0,0.1,298.15,
R00870,17.2,2.4,6.0,0.1,298.15,
R00871,19.4,4.0,6.0,0.1,298.15,
R00872,-36.6,5.0,6.0,0.1,298.15,
R00873,,,6.0,0.1,298.15,uncertainty is too high
R00874,-15.6,3.0,6.0,0.1,298.15,
R00875,17.9,1.9,6.0,0.1,298.15,
R00876,-14.4,3.1,6.0,0.1,298.15,
R00877,-2.8,1.8,6.0,0.1,298.15,
R00878,-0.1,0.6,6.0,0.1,298.15,
R00880,8.4,6.9,6.0,0.1,298.15,
R00881,-18.3,6.9,6.0,0.1,298.15,
R00883,0.4,6.4,6.0,0.1,298.15,
R00885,-6.8,5.8,6.0,0.1,298.15,
R00888,-51.3,7.9,6.0,0.1,298.15,
R00889,1.7,5.8,6.0,0.1,298.15,
R00890,310.3,7.4,6.0,0.1,298.15,
R00891,-31.7,8.5,6.0,0.1,298.15,
R00892,-0.0,13.0,6.0,0.1,298.15,
R00893,,,6.0,0.1,298.15,uncertainty is too high
R00894,-29.9,9.5,6.0,0.1,298.15,
R00895,-16.9,9.1,6.0,0.1,298.15,
R00896,-10.2,9.3,6.0,0.1,298.15,
R00897,-49.3,10.4,6.0,0.1,298.15,
R00899,6.9,9.5,6.0,0.1,298.15,
R00900,16.7,8.5,6.0,0.1,298.15,
R00901,,,6.0,0.1,298.15,uncertainty is too high
R00903,-9.5,8.5,6.0,0.1,298.15,
R00904,-29.9,11.8,6.0,0.1,298.15,
R00905,-68.7,13.8,6.0,0.1,298.15,
R00906,36.3,12.7,6.0,0.1,298.15,
R00907,4.0,5.8,6.0,0.1,298.15,
R00908,-4.2,5.9,6.0,0.1,298.15,
R00909,-11.5,11.0,6.0,0.1,298.15,
R00910,-28.4,11.4,6.0,0.1,298.15,
R00911,0.6,16.3,6.0,0.1,298.15,
R00912,-16.6,15.3,6.0,0.1,298.15,
R00913,-63.9,15.2,6.0,0.1,298.15,
R00914,-1781.9,18.5,6.0,0.1,298.15,
R00915,-288.7,12.3,6.0,0.1,298.15,
R00916,,,6.0,0.1,298.15,uncertainty is too high
R00917,,,6.0,0.1,298.15,uncertainty is too high
R00918,-241.8,66.0,6.0,0.1,298.15,
R00919,68.6,6.5,6.0,0.1,298.15,
R00920,10.4,5.8,6.0,0.1,298.15,
R00921,20.0,6.5,6.0,0.1,298.15,
R00922,-28.0,8.5,6.0,0.1,298.15,
R00923,-25.9,11.8,6.0,0.1,298.15,
R00924,39.1,8.7,6.0,0.1,298.15,
R00925,6.9,5.8,6.0,0.1,298.15,
R00926,,,6.0,0.1,298.15,uncertainty is too high
R00927,32.4,5.6,6.0,0.1,298.15,
R00928,10.3,5.9,6.0,0.1,298.15,
R00930,-2.8,10.4,6.0,0.1,298.15,
R00931,33.2,8.6,6.0,0.1,298.15,
R00932,32.3,7.7,6.0,0.1,298.15,
R00934,-13.7,6.0,6.0,0.1,298.15,
R00935,-28.9,9.2,6.0,0.1,298.15,
R00936,35.1,2.3,6.0,0.1,298.15,
R00937,62.5,7.4,6.0,0.1,298.15,
R00939,36.1,2.2,6.0,0.1,298.15,
R00940,64.5,7.3,6.0,0.1,298.15,
R00941,-28.8,7.0,6.0,0.1,298.15,
R00942,-25.0,6.0,6.0,0.1,298.15,
R00943,-8.4,3.8,6.0,0.1,298.15,
R00944,-15.8,3.9,6.0,0.1,298.15,
R00945,6.0,2.5,6.0,0.1,298.15,
R00946,-10.4,10.2,6.0,0.1,298.15,
R00947,-18.4,1.6,6.0,0.1,298.15,
R00948,-10.5,2.7,6.0,0.1,298.15,
R00949,-10.9,6.1,6.0,0.1,298.15,
R00951,-17.3,2.7,6.0,0.1,298.15,
R00952,5.5,3.4,6.0,0.1,298.15,
R00953,4.4,5.8,6.0,0.1,298.15,
R00954,-0.7,5.8,6.0,0.1,298.15,
R00955,-2.9,3.4,6.0,0.1,298.15,
R00956,-3.5,4.1,6.0,0.1,298.15,
R00957,-22.3,3.7,6.0,0.1,298.15,
R00959,-7.5,1.5,6.0,0.1,298.15,
R00960,-5.1,6.6,6.0,0.1,298.15,
R00961,11.5,6.5,6.0,0.1,298.15,
R00962,-10.6,6.2,6.0,0.1,298.15,
R00963,-12.3,8.2,6.0,0.1,298.15,
R00964,-11.9,8.2,6.0,0.1,298.15,
R00965,-37.4,16.9,6.0,0.1,298.15,
R00966,11.4,8.6,6.0,0.1,298.15,
R00967,-10.3,9.5,6.0,0.1,298.15,
R00968,-9.7,8.6,6.0,0.1,298.15,
R00969,-32.9,38.5,6.0,0.1,298.15,
R00970,-15.6,8.7,6.0,0.1,298.15,
R00973,-25.1,14.8,6.0,0.1,298.15,
R00974,-35.8,14.2,6.0,0.1,298.15,
R00975,-131.3,10.9,6.0,0.1,298.15,
R00976,,,6.0,0.1,298.15,uncertainty is too high
R00977,7.9,7.3,6.0,0.1,298.15,
R00978,8.9,7.3,6.0,0.1,298.15,
R00979,,,6.0,0.1,298.15,uncertainty is too high
R00980,-476.5,14.2,6.0,0.1,298.15,
R00982,-8.3,11.6,6.0,0.1,298.15,
R00983,-441.0,18.3,6.0,0.1,298.15,
R00984,,,6.0,0.1,298.15,uncertainty is too high
R00985,-58.4,13.7,6.0,0.1,298.15,
R00986,-69.8,13.8,6.0,0.1,298.15,
R00987,-48.4,12.3,6.0,0.1,298.15,
R00988,-26.3,13.0,6.0,0.1,298.15,
R00989,-19.3,10.3,6.0,0.1,298.15,
R00990,-16.7,12.9,6.0,0.1,298.15,
R00991,-156.1,12.8,6.0,0.1,298.15,
R00993,-240.4,11.1,6.0,0.1,298.15,
R00994,3.0,9.3,6.0,0.1,298.15,
R00995,29.5,9.5,6.0,0.1,298.15,
R00996,-24.8,8.2,6.0,0.1,298.15,
R00997,31.1,16.7,6.0,0.1,298.15,
R00998,14.7,7.6,6.0,0.1,298.15,
R00999,-52.6,9.2,6.0,0.1,298.15,
R01000,24.9,3.4,6.0,0.1,298.15,
R01001,2.2,12.0,6.0,0.1,298.15,
R01003,-14.2,42.1,6.0,0.1,298.15,
R01004,-22.9,42.9,6.0,0.1,298.15,
R01005,,,6.0,0.1,298.15,uncertainty is too high
R01006,,,6.0,0.1,298.15,uncertainty is too high
R01007,5.9,44.7,6.0,0.1,298.15,
R01008,,,6.0,0.1,298.15,uncertainty is too high
R01009,,,6.0,0.1,298.15,uncertainty is too high
R01010,-14.5,4.3,6.0,0.1,298.15,
R01011,-9.7,4.3,6.0,0.1,298.15,
R01012,-42.0,4.4,6.0,0.1,298.15,
R01013,,,6.0,0.1,298.15,uncertainty is too high
R01014,19.4,5.8,6.0,0.1,298.15,
R01015,-5.1,1.1,6.0,0.1,298.15,
R01016,-58.4,3.8,6.0,0.1,298.15,
R01018,-9.8,41.5,6.0,0.1,298.15,
R01019,-97.3,44.8,6.0,0.1,298.15,
R01021,-14.3,1.0,6.0,0.1,298.15,
R01022,-114.3,8.5,6.0,0.1,298.15,
R01023,-9.7,2.0,6.0,0.1,298.15,
R01025,,,6.0,0.1,298.15,uncertainty is too high
R01026,-14.7,2.1,6.0,0.1,298.15,
R01027,,,6.0,0.1,298.15,uncertainty is too high
R01028,,,6.0,0.1,298.15,uncertainty is too high
R01029,,,6.0,0.1,298.15,uncertainty is too high
R01030,,,6.0,0.1,298.15,uncertainty is too high
R01031,,,6.0,0.1,298.15,uncertainty is too high
R01032,,,6.0,0.1,298.15,uncertainty is too high
R01033,,,6.0,0.1,298.15,uncertainty is too high
R01034,30.3,3.6,6.0,0.1,298.15,
R01036,45.3,4.0,6.0,0.1,298.15,
R01039,31.4,3.6,6.0,0.1,298.15,
R01041,46.4,4.0,6.0,0.1,298.15,
R01043,-25.4,4.7,6.0,0.1,298.15,
R01044,4.7,4.6,6.0,0.1,298.15,
R01045,,,6.0,0.1,298.15,uncertainty is too high
R01047,-35.1,4.2,6.0,0.1,298.15,
R01048,-37.2,4.2,6.0,0.1,298.15,
R01049,6.2,2.9,6.0,0.1,298.15,
R01050,-6.1,4.6,6.0,0.1,298.15,
R01051,-21.0,3.4,6.0,0.1,298.15,
R01052,-5.5,7.3,6.0,0.1,298.15,
R01053,-32.7,4.5,6.0,0.1,298.15,
R01054,-13.0,7.3,6.0,0.1,298.15,
R01055,-37.1,5.1,6.0,0.1,298.15,
R01056,1.4,1.5,6.0,0.1,298.15,
R01057,-11.7,3.0,6.0,0.1,298.15,
R01058,-24.2,1.1,6.0,0.1,298.15,
R01059,-19.7,2.8,6.0,0.1,298.15,
R01061,16.7,0.8,6.0,0.1,298.15,
R01063,17.7,1.0,6.0,0.1,298.15,
R01064,13.1,5.8,6.0,0.1,298.15,
R01066,19.9,3.0,6.0,0.1,298.15,
R01067,9.2,3.8,6.0,0.1,298.15,
R01068,18.3,1.0,6.0,0.1,298.15,
R01069,16.4,4.4,6.0,0.1,298.15,
R01070,16.4,4.4,6.0,0.1,298.15,
R01071,,,6.0,0.1,298.15,uncertainty is too high
R01072,53.9,5.1,6.0,0.1,298.15,
R01073,53.3,11.5,6.0,0.1,298.15,
R01074,,,6.0,0.1,298.15,uncertainty is too high
R01075,,,6.0,0.1,298.15,uncertainty is too high
R01076,,,6.0,0.1,298.15,uncertainty is too high
R01077,,,6.0,0.1,298.15,uncertainty is too high
R01078,,,6.0,0.1,298.15,uncertainty is too high
R01079,-34.8,4.2,6.0,0.1,298.15,
R01080,-13.5,4.3,6.0,0.1,298.15,
R01081,2.7,1.7,6.0,0.1,298.15,
R01082,3.5,0.6,6.0,0.1,298.15,
R01083,9.4,2.7,6.0,0.1,298.15,
R01085,-41.5,6.8,6.0,0.1,298.15,
R01086,12.6,5.8,6.0,0.1,298.15,
R01087,-5.6,6.3,6.0,0.1,298.15,
R01088,42.5,3.1,6.0,0.1,298.15,
R01089,-11.1,6.8,6.0,0.1,298.15,
R01090,-1.2,3.1,6.0,0.1,298.15,
R01091,7.0,5.7,6.0,0.1,298.15,
R01092,-6.9,3.8,6.0,0.1,298.15,
R01093,-25.1,4.8,6.0,0.1,298.15,
R01094,-9.0,2.7,6.0,0.1,298.15,
R01095,-26.1,4.9,6.0,0.1,298.15,
R01096,-11.0,4.8,6.0,0.1,298.15,
R01097,-7.9,2.7,6.0,0.1,298.15,
R01098,-161.3,9.3,6.0,0.1,298.15,
R01099,-116.6,9.0,6.0,0.1,298.15,
R01100,-10.9,2.1,6.0,0.1,298.15,
R01101,-10.7,3.4,6.0,0.1,298.15,
R01103,1.1,8.5,6.0,0.1,298.15,
R01104,-3.3,5.9,6.0,0.1,298.15,
R01105,-322.2,2.9,6.0,0.1,298.15,
R01106,,,6.0,0.1,298.15,uncertainty is too high
R01108,,,6.0,0.1,298.15,uncertainty is too high
R01109,-0.8,18.1,6.0,0.1,298.15,
R01110,-0.8,18.2,6.0,0.1,298.15,
R01111,1.0,5.8,6.0,0.1,298.15,
R01113,22.8,13.1,6.0,0.1,298.15,
R01115,,,6.0,0.1,298.15,uncertainty is too high
R01117,,,6.0,0.1,298.15,uncertainty is too high
R01119,,,6.0,0.1,298.15,uncertainty is too high
R01120,,,6.0,0.1,298.15,uncertainty is too high
R01121,-37.1,7.9,6.0,0.1,298.15,
R01122,,,6.0,0.1,298.15,uncertainty is too high
R01123,-4.9,5.8,6.0,0.1,298.15,
R01126,-7.4,3.7,6.0,0.1,298.15,
R01127,18.3,10.7,6.0,0.1,298.15,
R01128,-8.1,3.8,6.0,0.1,298.15,
R01130,27.2,7.7,6.0,0.1,298.15,
R01131,-16.9,3.7,6.0,0.1,298.15,
R01132,25.9,3.1,6.0,0.1,298.15,
R01134,,,6.0,0.1,298.15,uncertainty is too high
R01135,19.7,4.2,6.0,0.1,298.15,
R01137,3.1,2.9,6.0,0.1,298.15,
R01138,29.2,3.0,6.0,0.1,298.15,
R01139,-16.4,2.9,6.0,0.1,298.15,
R01140,-13.8,3.0,6.0,0.1,298.15,
R01142,-384.8,10.2,6.0,0.1,298.15,
R01143,-385.9,10.2,6.0,0.1,298.15,
R01144,5.4,7.7,6.0,0.1,298.15,
R01145,,,6.0,0.1,298.15,uncertainty is too high
R01146,,,6.0,0.1,298.15,uncertainty is too high
R01147,-0.1,15.1,6.0,0.1,298.15,
R01148,0.4,4.3,6.0,0.1,298.15,
R01149,-5.6,7.0,6.0,0.1,298.15,
R01150,-22.5,8.2,6.0,0.1,298.15,
R01151,-93.1,11.9,6.0,0.1,298.15,
R01152,-63.3,13.1,6.0,0.1,298.15,
R01153,,,6.0,0.1,298.15,uncertainty is too high
R01154,-14.3,11.0,6.0,0.1,298.15,
R01155,2.3,8.7,6.0,0.1,298.15,
R01156,-10.0,11.0,6.0,0.1,298.15,
R01157,-57.9,15.5,6.0,0.1,298.15,
R01158,6.5,16.4,6.0,0.1,298.15,
R01159,,,6.0,0.1,298.15,uncertainty is too high
R01160,-22.6,4.1,6.0,0.1,298.15,
R01161,-12.6,3.2,6.0,0.1,298.15,
R01163,-17.7,16.6,6.0,0.1,298.15,
R01164,-31.0,11.7,6.0,0.1,298.15,
R01166,3.2,20.4,6.0,0.1,298.15,
R01167,-28.8,7.0,6.0,0.1,298.15,
R01168,5.0,2.1,6.0,0.1,298.15,
R01169,,,6.0,0.1,298.15,uncertainty is too high
R01171,62.7,30.6,6.0,0.1,298.15,
R01172,-2.3,5.6,6.0,0.1,298.15,
R01173,-1.3,5.6,6.0,0.1,298.15,
R01174,23.4,31.2,6.0,0.1,298.15,
R01175,34.3,31.2,6.0,0.1,298.15,
R01176,0.3,6.5,6.0,0.1,298.15,
R01177,35.6,31.8,6.0,0.1,298.15,
R01178,,,6.0,0.1,298.15,uncertainty is too high
R01179,-3.7,30.9,6.0,0.1,298.15,
R01180,26.5,5.0,6.0,0.1,298.15,
R01181,-2.7,31.1,6.0,0.1,298.15,
R01182,-1.6,2.8,6.0,0.1,298.15,
R01183,11.1,3.2,6.0,0.1,298.15,
R01184,-400.6,16.8,6.0,0.1,298.15,
R01185,-22.6,30.9,6.0,0.1,298.15,
R01186,-22.6,30.9,6.0,0.1,298.15,
R01187,-22.6,30.9,6.0,0.1,298.15,
R01188,,,6.0,0.1,298.15,uncertainty is too high
R01189,,,6.0,0.1,298.15,uncertainty is too high
R01190,,,6.0,0.1,298.15,uncertainty is too high
R01192,-14.0,4.9,6.0,0.1,298.15,
R01193,,,6.0,0.1,298.15,uncertainty is too high
R01194,-4.4,4.6,6.0,0.1,298.15,
R01195,-30.0,11.7,6.0,0.1,298.15,
R01196,4.2,13.2,6.0,0.1,298.15,
R01197,-4.1,13.9,6.0,0.1,298.15,
R01199,14.5,15.9,6.0,0.1,298.15,
R01200,-8.1,4.8,6.0,0.1,298.15,
R01201,-7.4,5.0,6.0,0.1,298.15,
R01202,-17.8,4.2,6.0,0.1,298.15,
R01203,-157.0,9.3,6.0,0.1,298.15,
R01204,-16.3,7.8,6.0,0.1,298.15,
R01205,-11.2,5.3,6.0,0.1,298.15,
R01206,-198.6,5.3,6.0,0.1,298.15,
R01207,3.7,4.1,6.0,0.1,298.15,
R01209,-35.6,6.0,6.0,0.1,298.15,
R01210,-24.9,8.0,6.0,0.1,298.15,
R01211,1.7,11.5,6.0,0.1,298.15,
R01212,47.9,6.9,6.0,0.1,298.15,
R01213,19.9,7.0,6.0,0.1,298.15,
R01214,3.2,6.9,6.0,0.1,298.15,
R01215,3.4,6.9,6.0,0.1,298.15,
R01216,19.9,9.8,6.0,0.1,298.15,
R01217,-75.0,14.2,6.0,0.1,298.15,
R01218,11.9,2.2,6.0,0.1,298.15,
R01220,13.0,2.3,6.0,0.1,298.15,
R01221,23.3,7.2,6.0,0.1,298.15,
R01224,45.0,8.3,6.0,0.1,298.15,
R01225,2.9,4.3,6.0,0.1,298.15,
R01226,5.0,11.3,6.0,0.1,298.15,
R01227,-8.3,6.7,6.0,0.1,298.15,
R01228,-16.0,6.7,6.0,0.1,298.15,
R01229,26.8,4.4,6.0,0.1,298.15,
R01230,,,6.0,0.1,298.15,uncertainty is too high
R01231,,,6.0,0.1,298.15,uncertainty is too high
R01232,,,6.0,0.1,298.15,uncertainty is too high
R01233,-24.3,6.9,6.0,0.1,298.15,
R01234,,,6.0,0.1,298.15,uncertainty is too high
R01235,,,6.0,0.1,298.15,uncertainty is too high
R01236,,,6.0,0.1,298.15,uncertainty is too high
R01237,,,6.0,0.1,298.15,uncertainty is too high
R01238,-16.7,12.1,6.0,0.1,298.15,
R01239,,,6.0,0.1,298.15,uncertainty is too high
R01240,-58.1,13.5,6.0,0.1,298.15,
R01241,63.0,10.4,6.0,0.1,298.15,
R01242,,,6.0,0.1,298.15,uncertainty is too high
R01243,,,6.0,0.1,298.15,uncertainty is too high
R01244,-26.9,3.2,6.0,0.1,298.15,
R01245,-5.4,3.5,6.0,0.1,298.15,
R01246,29.7,3.0,6.0,0.1,298.15,
R01248,61.4,5.8,6.0,0.1,298.15,
R01249,30.7,2.9,6.0,0.1,298.15,
R01251,62.4,5.8,6.0,0.1,298.15,
R01252,-466.1,19.1,6.0,0.1,298.15,
